Dates,division Flooded Area (m^2),division Fractional flooded Area
2019-06-02 00:00:00.000000062,593418087.6424053,0.05667308916923369
2019-06-09 00:00:00.000000063,369531140.86230165,0.035291258781983484
2019-06-16 00:00:00.000000063,281674508.93228805,0.026900704400232612
2019-06-23 00:00:00.000000064,448372686.7815465,0.04282084720399015
2019-06-30 00:00:00.000000064,524344534.5690931,0.050076371418158724
2019-07-07 00:00:00.000000065,953558406.1362007,0.09106749811710242
2019-07-14 00:00:00.000000065,2497205114.322781,0.23849008155471693
2019-07-21 00:00:00.000000066,2498999844.2944016,0.2386614832929424
2019-07-28 00:00:00.000000066,1645402526.8437786,0.15714054907489192
2019-08-04 00:00:00.000000067,1520139639.1548254,0.1451775925162276
2019-08-11 00:00:00.000000067,774449888.953415,0.07396213315325921
2019-08-18 00:00:00.000000068,757353138.31253,0.07232934558956279
2019-08-25 00:00:00.000000068,575958728.5625613,0.05500567148417329
2019-09-01 00:00:00.000000069,670569723.4808316,0.06404128644612259
2019-09-08 00:00:00.000000069,544229954.9321035,0.05197548474966826
2019-09-15 00:00:00.000000070,775787901.8432792,0.07408991713119309
2019-09-22 00:00:00.000000070,817651247.0149548,0.0780879838285912
2019-09-29 00:00:00.000000071,708301760.5702937,0.06764480165241422
2019-10-06 00:00:00.000000071,759643802.5084269,0.07254811043501365
2019-10-13 00:00:00.000000072,454428446.2864647,0.043399189195170704
2019-10-20 00:00:00.000000072,454428446.2864647,0.043399189195170704
2019-10-27 00:00:00.000000073,505687103.3941935,0.048294534492956835
2019-11-03 00:00:00.000000073,399723546.52919334,0.03817471807354545
2019-11-10 00:00:00.000000074,328825175.13464046,0.0314037250625973
2019-11-17 00:00:00.000000074,210608403.06011915,0.02011369227695094
2019-11-24 00:00:00.000000075,235273234.35951957,0.02246925273707861
2019-12-01 00:00:00.000000075,168749569.85182348,0.01611605648469084
2019-12-08 00:00:00.000000076,149386096.08347392,0.014266790514623071
2019-12-15 00:00:00.000000076,125535448.46527429,0.011988986876078219
2019-12-22 00:00:00.000000077,98784268.55723919,0.00943417428124563
2019-12-29 00:00:00.000000077,96759613.92639881,0.009240814094186985
2020-01-05 00:00:00.000000078,91437984.10294876,0.008732583543432726
2020-01-12 00:00:00.000000078,155155357.55764118,0.014817771141561988
2020-01-19 00:00:00.000000079,155432193.26149285,0.014844209726526503
2020-01-26 00:00:00.000000079,488487221.63036615,0.046651897618212534
2020-02-02 00:00:00.000000080,487435908.0111609,0.04655149422349506
2020-02-09 00:00:00.000000080,701236013.5610052,0.06697000302621199
2020-02-16 00:00:00.000000081,698438090.2310413,0.06670279351293663
2020-02-23 00:00:00.000000081,339480993.841476,0.03242138558949986
2020-03-01 00:00:00.000000082,93782265.07890345,0.008956468941526758
2020-03-08 00:00:00.000000082,93916347.091361,0.008969274149197771
2020-03-15 00:00:00.000000083,76270738.32316267,0.007284069097328615
2020-03-22 00:00:00.000000083,126096209.68833624,0.01204254114322821
2020-03-29 00:00:00.000000084,126096209.68833624,0.01204254114322821
2020-04-05 00:00:00.000000084,189102613.7639302,0.018059829174665257
2020-04-12 00:00:00.000000085,189304365.06790298,0.018079096989176077
2020-04-19 00:00:00.000000085,99766988.95620435,0.009528026831342719
2020-04-26 00:00:00.000000086,99624974.32026707,0.009514464035914987
2020-05-03 00:00:00.000000086,64586196.71306272,0.006168162652343644
2020-05-10 00:00:00.000000087,45956516.316354886,0.004388976004171949
2020-05-17 00:00:00.000000087,247270546.25196075,0.02361502961990452
2020-05-24 00:00:00.000000088,618684130.5651906,0.059086067023018905
2020-05-31 00:00:00.000000088,694075975.1672789,0.06628619930874373
2020-06-07 00:00:00.000000089,694075975.1672789,0.06628619930874373
2020-06-14 00:00:00.000000089,810674310.9160798,0.07742166689303823
2020-06-21 00:00:00.000000090,523723536.59367186,0.050017064372472296
2020-06-28 00:00:00.000000090,1406347574.2315423,0.13431013165441005
2020-07-05 00:00:00.000000091,1406725378.637228,0.134346213033151
2020-07-12 00:00:00.000000091,2220208202.9465275,0.21203610082016178
2020-07-19 00:00:00.000000092,2990013824.8003163,0.28555469345966866
2020-07-26 00:00:00.000000092,2798718776.010511,0.26728548060036916
2020-08-02 00:00:00.000000093,2974460472.8416595,0.28406930479223624
2020-08-09 00:00:00.000000093,1569497918.1342955,0.14989144638097374
2020-08-16 00:00:00.000000094,1065953979.4423158,0.1018015901187656
2020-08-23 00:00:00.000000094,1043179698.6797596,0.09962658252917679
2020-08-30 00:00:00.000000095,818184778.5864922,0.07813893758776708
2020-09-06 00:00:00.000000095,940824554.0027876,0.08985137957866711
2020-09-13 00:00:00.000000096,1025391333.9085108,0.09792774387924448
2020-09-20 00:00:00.000000096,1253172765.6074097,0.11968150848229858
2020-09-27 00:00:00.000000097,1385012867.0784996,0.13227260737589078
2020-10-04 00:00:00.000000097,964932580.6727489,0.09215376363741576
2020-10-11 00:00:00.000000098,909360330.8201276,0.08684645815276999
2020-10-18 00:00:00.000000098,348261524.2620606,0.033259950833535404
