Dates,division Flooded Area (m^2),division Fractional flooded Area
2018-10-28 00:00:00.000000047,337111673.51444167,0.016449317386373386
2018-11-04 00:00:00.000000047,277777822.76074827,0.013554130362357733
2018-11-11 00:00:00.000000048,173966121.4396427,0.008488652784414682
2018-11-18 00:00:00.000000048,157957908.32166034,0.0077075342440176605
2018-11-25 00:00:00.000000049,105867845.95312858,0.005165806870286544
2018-12-02 00:00:00.000000049,55656087.27869289,0.002715731064981047
2018-12-09 00:00:00.000000050,40668060.15700815,0.001984392358878355
2018-12-16 00:00:00.000000050,3892810.3239953136,0.00018994914022639662
2018-12-23 00:00:00.000000051,28306814.384040624,0.0013812270846215488
2018-12-30 00:00:00.000000051,26817190.738087937,0.0013085411052750854
2019-01-06 00:00:00.000000052,66311072.98671593,0.003235639615851905
2019-01-13 00:00:00.000000052,71024559.06962086,0.0034656335159908617
2019-01-20 00:00:00.000000053,237747611.54658538,0.011600861754241378
2019-01-27 00:00:00.000000053,402149748.1588886,0.019622841224548392
2019-02-03 00:00:00.000000054,402149748.1588886,0.019622841224548392
2019-02-10 00:00:00.000000054,410308282.8567403,0.02002093579437928
2019-02-17 00:00:00.000000055,403575316.18801665,0.019692401618949834
2019-02-24 00:00:00.000000055,401559701.0072438,0.01959404995556282
2019-03-03 00:00:00.000000056,393853624.63655907,0.019218033027096546
2019-03-10 00:00:00.000000056,72831659.6511128,0.0035538107384055205
2019-03-17 00:00:00.000000057,151406629.40481293,0.007387865497259584
2019-03-24 00:00:00.000000057,146790024.77314132,0.007162598914106051
2019-03-31 00:00:00.000000058,145083373.035603,0.007079323079110171
2019-04-07 00:00:00.000000058,141516858.09216562,0.006905295476754444
2019-04-14 00:00:00.000000059,214477555.50037727,0.01046540259463332
2019-04-21 00:00:00.000000059,214165979.10103136,0.01045019926741088
2019-04-28 00:00:00.000000060,185255442.55628398,0.0090395136436319
2019-05-05 00:00:00.000000060,225680847.69375187,0.011012065684463116
2019-05-12 00:00:00.000000061,224330794.25161296,0.010946190013867693
2019-05-19 00:00:00.000000061,174825219.87116566,0.008530572373312131
2019-05-26 00:00:00.000000062,212366862.17486724,0.01036241160635143
2019-06-02 00:00:00.000000062,329535113.5054741,0.016079620190826482
2019-06-09 00:00:00.000000063,397656691.70041424,0.019403603157382578
2019-06-16 00:00:00.000000063,379559509.756325,0.018520553672641087
2019-06-23 00:00:00.000000064,494687241.37524164,0.024138195380594713
2019-06-30 00:00:00.000000064,1013914636.2199936,0.04947382414853546
2019-07-07 00:00:00.000000065,1013914636.2199936,0.04947382414853546
2019-07-14 00:00:00.000000065,3229355304.881923,0.1575759445218253
2019-07-21 00:00:00.000000066,3229355304.881923,0.1575759445218253
2019-07-28 00:00:00.000000066,2766036672.488318,0.1349683760688854
2019-08-04 00:00:00.000000067,2569172011.636369,0.1253623922275227
2019-08-11 00:00:00.000000067,2056348096.4659886,0.10033922036278799
2019-08-18 00:00:00.000000068,2077990640.9206374,0.1013952653198546
2019-08-25 00:00:00.000000068,1313885881.2458708,0.06411087947437202
2019-09-01 00:00:00.000000069,1549208545.7015102,0.07559341627140177
2019-09-08 00:00:00.000000069,1262312599.9335,0.061594368360651824
2019-09-15 00:00:00.000000070,1315626362.7366078,0.06419580602748651
2019-09-22 00:00:00.000000070,1501464161.0580902,0.07326373563996834
2019-09-29 00:00:00.000000071,1598026228.171511,0.07797546832152705
2019-10-06 00:00:00.000000071,1825138746.570168,0.08905739217961034
2019-10-13 00:00:00.000000072,1148428246.407525,0.05603739711441445
2019-10-20 00:00:00.000000072,1051726645.7088336,0.05131885591090143
2019-10-27 00:00:00.000000073,837706176.6524588,0.04087575678595227
2019-11-03 00:00:00.000000073,706735043.8944272,0.034485038515267956
2019-11-10 00:00:00.000000074,592111584.6865182,0.02889200270971866
2019-11-17 00:00:00.000000074,382218599.5162943,0.018650303588936157
2019-11-24 00:00:00.000000075,355305090.5861193,0.017337062650827625
2019-12-01 00:00:00.000000075,255553819.6368918,0.012469713210115725
2019-12-08 00:00:00.000000076,218814937.19530314,0.010677044533287886
2019-12-15 00:00:00.000000076,218697901.36234432,0.01067133378603951
2019-12-22 00:00:00.000000077,162463071.24262413,0.007927363044342725
2019-12-29 00:00:00.000000077,167195379.1553775,0.008158275353060481
2020-01-05 00:00:00.000000078,144231086.99472383,0.0070377358998700065
2020-01-12 00:00:00.000000078,157113176.03012225,0.007666315648929664
2020-01-19 00:00:00.000000079,160857846.5855558,0.00784903632968086
2020-01-26 00:00:00.000000079,287703999.96322703,0.014038476803211441
2020-02-02 00:00:00.000000080,345190045.4063985,0.01684350042320098
2020-02-09 00:00:00.000000080,483340458.47719353,0.023584530681717796
2020-02-16 00:00:00.000000081,484758202.1480908,0.0236537092876438
2020-02-23 00:00:00.000000081,449337886.74849355,0.021925379906880118
2020-03-01 00:00:00.000000082,286410230.98389983,0.013975347525178042
2020-03-08 00:00:00.000000082,286534161.9237522,0.013981394718211646
2020-03-15 00:00:00.000000083,253832851.38105696,0.012385738802593797
2020-03-22 00:00:00.000000083,368921010.2424259,0.018001449563327564
2020-03-29 00:00:00.000000084,369203161.7893567,0.018015217108954613
2020-04-05 00:00:00.000000084,389939932.8257551,0.01902706497761544
2020-04-12 00:00:00.000000085,383399471.13318664,0.018707924055816814
2020-04-19 00:00:00.000000085,332042398.0546305,0.016201962792899732
2020-04-26 00:00:00.000000086,320364218.35690105,0.01563212763311306
2020-05-03 00:00:00.000000086,184143043.7324781,0.008985234297199753
2020-05-10 00:00:00.000000087,140750188.2333439,0.006867885927251602
2020-05-17 00:00:00.000000087,270082771.573115,0.013178651406170395
2020-05-24 00:00:00.000000088,477541150.80765545,0.023301554267751004
2020-05-31 00:00:00.000000088,840660117.7003807,0.041019893929977395
2020-06-07 00:00:00.000000089,840660117.7003807,0.041019893929977395
2020-06-14 00:00:00.000000089,1134673974.19297,0.05536625930801007
2020-06-21 00:00:00.000000090,718166759.5543245,0.03504284749648786
2020-06-28 00:00:00.000000090,2249228765.0519037,0.10975080585370009
2020-07-05 00:00:00.000000091,2074110621.3045266,0.10120594030044668
2020-07-12 00:00:00.000000091,3065205344.6685085,0.1495662699639511
2020-07-19 00:00:00.000000092,3867160761.219181,0.1886975733656951
2020-07-26 00:00:00.000000092,3613208152.4855976,0.1763059910196828
2020-08-02 00:00:00.000000093,4026904304.445487,0.1964922374174008
2020-08-09 00:00:00.000000093,3321061407.3327045,0.16205073108069407
2020-08-16 00:00:00.000000094,2988336631.484938,0.14581547175795398
2020-08-23 00:00:00.000000094,2879193637.2533507,0.14048985448134668
2020-08-30 00:00:00.000000095,2582381208.834732,0.1260069331740579
2020-09-06 00:00:00.000000095,2442737181.2841177,0.11919302220400922
2020-09-13 00:00:00.000000096,2154132121.2181273,0.10511057829796792
2020-09-20 00:00:00.000000096,2294947035.717909,0.11198162253441947
2020-09-27 00:00:00.000000097,2354321025.3130193,0.11487876812763893
2020-10-04 00:00:00.000000097,2290114164.624172,0.11174580325922341
2020-10-11 00:00:00.000000098,1578049742.5224745,0.07700071847296906
2020-10-18 00:00:00.000000098,660809867.1163173,0.03224412587948505
