Dates,division Flooded Area (m^2),division Fractional flooded Area
2019-06-16 00:00:00.000000063,48590021.82147732,0.002999552997758075
2019-06-23 00:00:00.000000064,246048752.97298658,0.015189050074650056
2019-06-30 00:00:00.000000064,256617807.71976745,0.01584149760730712
2019-07-07 00:00:00.000000065,842378753.5535842,0.052001617219947595
2019-07-14 00:00:00.000000065,1561892881.3236396,0.09641857111248524
2019-07-21 00:00:00.000000066,2640970799.277193,0.1630320708039269
2019-07-28 00:00:00.000000066,1238782905.0694463,0.07647238748162268
2019-08-04 00:00:00.000000067,990199323.6930931,0.06112685770494539
2019-08-11 00:00:00.000000067,760939097.2380415,0.046974194796982185
2019-08-18 00:00:00.000000068,630143839.7449969,0.0388999587296012
2019-08-25 00:00:00.000000068,471771335.5416263,0.02912332760374939
2019-09-01 00:00:00.000000069,259938380.1165127,0.01604648275679984
2019-09-08 00:00:00.000000069,173983364.17659536,0.0107403187323795
2019-09-15 00:00:00.000000070,368836910.5808204,0.02276899287844135
2019-09-22 00:00:00.000000070,349907615.96750826,0.02160045209014088
2019-09-29 00:00:00.000000071,405255036.1623969,0.02501715193797615
2019-10-06 00:00:00.000000071,374130805.2230206,0.023095794903807147
2019-10-13 00:00:00.000000072,152290455.3195605,0.009401174863885692
2019-10-20 00:00:00.000000072,140217475.06343722,0.008655887194491771
2019-10-27 00:00:00.000000073,139192239.96246278,0.008592597512675342
2019-11-03 00:00:00.000000073,103693115.29523547,0.006401170099767629
2019-11-10 00:00:00.000000074,101042391.07790397,0.006237535932210779
2019-11-17 00:00:00.000000074,102384444.04969853,0.006320383374212074
2019-11-24 00:00:00.000000075,117912384.46486695,0.007278952201212266
2019-12-01 00:00:00.000000075,109662436.03823547,0.006769667442597197
2019-12-08 00:00:00.000000076,156425207.78701437,0.009656420873124093
2019-12-15 00:00:00.000000076,166998856.25666025,0.010309151984892136
2019-12-22 00:00:00.000000077,178961467.15472275,0.011047626347223794
2019-12-29 00:00:00.000000077,167119251.26575434,0.010316584194158682
2020-01-05 00:00:00.000000078,215624922.68358102,0.013310930083612465
2020-01-12 00:00:00.000000078,259154762.9598139,0.01599810860294359
2020-01-19 00:00:00.000000079,261453171.791916,0.016139993682306907
2020-01-26 00:00:00.000000079,394941920.9860503,0.024380504034069238
2020-02-02 00:00:00.000000080,546042172.8046572,0.03370820540802022
2020-02-09 00:00:00.000000080,1176148729.1783154,0.07260586256532173
2020-02-16 00:00:00.000000081,1176148729.1783154,0.07260586256532173
2020-02-23 00:00:00.000000081,1094018689.2458344,0.06753582146942387
2020-03-01 00:00:00.000000082,658014600.0778811,0.04062047293339083
2020-03-08 00:00:00.000000082,294406115.0135652,0.01817424054864108
2020-03-15 00:00:00.000000083,242369020.1416509,0.014961893279254195
2020-03-22 00:00:00.000000083,196586516.51847023,0.01213565363498465
2020-03-29 00:00:00.000000084,202655237.2382579,0.012510287124438026
2020-04-05 00:00:00.000000084,254512079.03256997,0.01571150703394713
2020-04-12 00:00:00.000000085,254460179.50752237,0.0157083031791205
2020-04-19 00:00:00.000000085,101625451.82113808,0.006273529363262705
2020-04-26 00:00:00.000000086,101144464.56642434,0.0062438371197181194
2020-05-03 00:00:00.000000086,91114417.50889103,0.005624663540631962
2020-05-10 00:00:00.000000087,84762226.07707126,0.005232530873524861
2020-05-17 00:00:00.000000087,106426334.14391835,0.006569896815331108
2020-05-24 00:00:00.000000088,207107706.02266026,0.012785146356622503
2020-05-31 00:00:00.000000088,206542861.28381094,0.012750277433617936
2020-06-07 00:00:00.000000089,202065012.52884233,0.012473851448344217
2020-06-14 00:00:00.000000089,319101058.50191337,0.01969870563412906
2020-06-21 00:00:00.000000090,692747229.0148213,0.042764583130142544
2020-06-28 00:00:00.000000090,1001040431.0677308,0.0617960995555477
2020-07-05 00:00:00.000000091,1806386861.5911007,0.11151164215780236
2020-07-12 00:00:00.000000091,2218762221.157749,0.13696834498733193
2020-07-19 00:00:00.000000092,2755949745.6643205,0.17012993638179602
2020-07-26 00:00:00.000000092,2409869520.145204,0.14876575626813715
2020-08-02 00:00:00.000000093,2058677639.2190197,0.1270860240982123
2020-08-09 00:00:00.000000093,1170342729.492443,0.07224744733705273
2020-08-16 00:00:00.000000094,821823293.483322,0.05073269019413592
2020-08-23 00:00:00.000000094,710971633.6111044,0.0438896097382799
2020-08-30 00:00:00.000000095,495307044.9038795,0.03057623099678111
2020-09-06 00:00:00.000000095,463576597.6460588,0.028617451094559883
2020-09-13 00:00:00.000000096,521636332.3865403,0.03220158719620025
2020-09-20 00:00:00.000000096,804821218.1523263,0.049683120259498545
2020-09-27 00:00:00.000000097,1044396587.3100065,0.06447255623436117
2020-10-04 00:00:00.000000097,581257401.2698885,0.0358821073769823
2020-10-11 00:00:00.000000098,484833423.5099905,0.029929674743630043
2020-10-18 00:00:00.000000098,257316642.51436666,0.015884637987255482
