Dates,division Flooded Area (m^2),division Fractional flooded Area
2017-01-08 00:00:00.000000000,473210016.62765354,0.026224587719721776
2017-01-15 00:00:00.000000000,,
2017-01-22 00:00:00.000000001,765633978.069382,0.04243028404633034
2017-01-29 00:00:00.000000001,1443490974.475816,0.07999609972870453
2017-02-05 00:00:00.000000002,1388990446.2435591,0.07697576238761522
2017-02-12 00:00:00.000000002,1241235450.3379796,0.0687874026424708
2017-02-19 00:00:00.000000003,1023077937.5791103,0.05669744125316457
2017-02-26 00:00:00.000000003,591169446.4238797,0.03276172198434486
2017-03-05 00:00:00.000000004,397818124.4214568,0.022046482394295165
2017-03-12 00:00:00.000000004,290815172.1173655,0.01611653964083092
2017-03-19 00:00:00.000000005,173712182.120661,0.009626867982365827
2017-03-26 00:00:00.000000005,376020791.7930987,0.020838506989120854
2017-04-02 00:00:00.000000006,376020791.7930987,0.020838506989120854
2017-04-09 00:00:00.000000006,506919775.19238174,0.028092731861706313
2017-04-16 00:00:00.000000007,396837512.7956426,0.021992138372198145
2017-04-23 00:00:00.000000007,249553779.38181657,0.013829895285872734
2017-04-30 00:00:00.000000008,170410118.49623004,0.009443872580467711
2017-05-07 00:00:00.000000008,157283952.3934084,0.008716440188312873
2017-05-14 00:00:00.000000009,156278464.5506896,0.008660717563672742
2017-05-21 00:00:00.000000009,141100100.84731606,0.007819555465673103
2017-05-28 00:00:00.000000010,126543053.22016074,0.007012825770559982
2017-06-04 00:00:00.000000010,130502814.34303722,0.007232269779070324
2017-06-11 00:00:00.000000011,130502814.34303722,0.007232269779070324
2017-06-18 00:00:00.000000011,426770485.42409885,0.023650978715437636
2017-06-25 00:00:00.000000012,409010024.019216,0.02266672064462514
2017-07-02 00:00:00.000000012,680788051.1043808,0.037728250327324
2017-07-09 00:00:00.000000013,789120697.7769239,0.04373188274368758
2017-07-16 00:00:00.000000013,1732371146.6942258,0.09600540458412357
2017-07-23 00:00:00.000000014,1863258205.8636343,0.10325896863381571
2017-07-30 00:00:00.000000014,2148236203.3622413,0.11905202083261006
2017-08-06 00:00:00.000000015,2644850013.730512,0.14657361161726912
2017-08-13 00:00:00.000000015,2741210829.5927277,0.15191378316801427
2017-08-20 00:00:00.000000016,2870378257.70811,0.15907204784990508
2017-08-27 00:00:00.000000016,2643213355.7968345,0.14648291049505963
2017-09-03 00:00:00.000000017,2001488651.068626,0.11091949209789713
2017-09-10 00:00:00.000000017,1607375119.5989115,0.08907831267567594
2017-09-17 00:00:00.000000018,1409665363.9003363,0.07812153524245063
2017-09-24 00:00:00.000000018,1181056856.6127892,0.06545239544790092
2017-10-01 00:00:00.000000019,1060973641.7726746,0.05879756420894454
2017-10-08 00:00:00.000000019,1058728830.28916,0.05867316013127264
2017-10-15 00:00:00.000000020,830516738.5425746,0.04602598909005047
2017-10-22 00:00:00.000000020,899709552.1704432,0.04986055080007062
2017-10-29 00:00:00.000000021,764433152.373262,0.04236373609151651
2017-11-05 00:00:00.000000021,541583607.332791,0.030013749326945553
2017-11-12 00:00:00.000000022,418121340.59890723,0.023171656111944883
2017-11-19 00:00:00.000000022,329937179.6643233,0.01828462248488891
2017-11-26 00:00:00.000000023,294657785.71900684,0.01632949150982851
2017-12-03 00:00:00.000000023,212462633.23742735,0.011774359727643149
2017-12-10 00:00:00.000000024,212462633.23742735,0.011774359727643149
2017-12-17 00:00:00.000000024,162306836.97500095,0.008994800900655228
2017-12-24 00:00:00.000000025,172971000.04597452,0.009585792786045131
2017-12-31 00:00:00.000000025,337820872.04841316,0.018721524864841164
2018-01-07 00:00:00.000000026,233047198.11010668,0.012915125367015999
2018-01-14 00:00:00.000000026,532129736.68361485,0.029489830028074704
2018-01-21 00:00:00.000000027,943364524.4549003,0.05227984373523387
2018-01-28 00:00:00.000000027,1270909367.66539,0.07043188653037794
2018-02-04 00:00:00.000000028,1612742995.7783394,0.08937579230372612
2018-02-11 00:00:00.000000028,1575196939.4534333,0.08729504630718295
2018-02-18 00:00:00.000000029,1290330405.397294,0.07150817124480124
2018-02-25 00:00:00.000000029,894194930.6833128,0.049554938767677595
2018-03-04 00:00:00.000000030,475088975.5024995,0.02632871679582694
2018-03-11 00:00:00.000000030,288838929.9890174,0.016007019273067757
2018-03-18 00:00:00.000000031,236302891.94285583,0.013095551024769284
2018-03-25 00:00:00.000000031,254287589.35507166,0.014092235918002259
2018-04-01 00:00:00.000000032,62481443.18936413,0.003462627649878319
2018-04-08 00:00:00.000000032,276476120.88376534,0.015321890978123054
2018-04-15 00:00:00.000000033,235378816.33517435,0.01304434014380358
2018-04-22 00:00:00.000000033,193066391.8646686,0.010699449190165985
2018-04-29 00:00:00.000000034,110732709.08229764,0.006136640266970728
2018-05-06 00:00:00.000000034,82200853.83242807,0.004555447742478246
2018-05-13 00:00:00.000000035,60892344.24497926,0.0033745621753574592
2018-05-20 00:00:00.000000035,85384811.3544441,0.004731897881735713
2018-05-27 00:00:00.000000036,85384811.3544441,0.004731897881735713
2018-06-03 00:00:00.000000036,200155950.89745465,0.011092341893651879
2018-06-10 00:00:00.000000037,313071509.93493855,0.01734995242354461
