Dates,division Flooded Area (m^2),division Fractional flooded Area
2017-01-08 00:00:00.000000000,176032301.5292194,0.008827493219284093
2017-01-15 00:00:00.000000000,,
2017-01-22 00:00:00.000000001,189051901.04668316,0.00948038717942543
2017-01-29 00:00:00.000000001,335028769.45682997,0.016800690355993297
2017-02-05 00:00:00.000000002,298446570.7752087,0.014966202548908002
2017-02-12 00:00:00.000000002,297213115.51371276,0.014904348458138539
2017-02-19 00:00:00.000000003,273019636.5259509,0.013691117875682567
2017-02-26 00:00:00.000000003,252897069.25634998,0.012682031335406291
2017-03-05 00:00:00.000000004,213466190.37387943,0.010704690739722241
2017-03-12 00:00:00.000000004,213466190.37387943,0.010704690739722241
2017-03-19 00:00:00.000000005,230049801.579426,0.011536309222219366
2017-03-26 00:00:00.000000005,470074349.0122081,0.023572822103765243
2017-04-02 00:00:00.000000006,470074349.0122081,0.023572822103765243
2017-04-09 00:00:00.000000006,386431323.27401173,0.01937837462946591
2017-04-16 00:00:00.000000007,443015187.5773327,0.022215886120932414
2017-04-23 00:00:00.000000007,543366241.629859,0.027248191223468648
2017-04-30 00:00:00.000000008,542079475.2755442,0.027183663740905275
2017-05-07 00:00:00.000000008,383253455.34780735,0.019219014061396002
2017-05-14 00:00:00.000000009,347445277.5651826,0.017423341086464348
2017-05-21 00:00:00.000000009,311025658.630355,0.015597006167229444
2017-05-28 00:00:00.000000010,495714080.45341563,0.024858577919461125
2017-06-04 00:00:00.000000010,333261234.14141506,0.016712053748529066
2017-06-11 00:00:00.000000011,328163617.506941,0.016456423526777633
2017-06-18 00:00:00.000000011,427229202.20382786,0.021424266187353342
2017-06-25 00:00:00.000000012,524783136.0866881,0.026316304082583016
2017-07-02 00:00:00.000000012,516411827.919161,0.02589650802558994
2017-07-09 00:00:00.000000013,540447541.1121123,0.027101827125483747
2017-07-16 00:00:00.000000013,1215752274.0384662,0.060966338917192296
2017-07-23 00:00:00.000000014,1221416047.8922815,0.061250360229507035
2017-07-30 00:00:00.000000014,949011064.0186025,0.04759006534524712
2017-08-06 00:00:00.000000015,1357472305.911221,0.06807317447819762
2017-08-13 00:00:00.000000015,1004165567.5840838,0.05035589867247003
2017-08-20 00:00:00.000000016,1120189273.3166306,0.05617414036296036
2017-08-27 00:00:00.000000016,1036406200.8212249,0.051972669962817825
2017-09-03 00:00:00.000000017,726928362.2947338,0.03645328234259841
2017-09-10 00:00:00.000000017,683286297.0371158,0.03426476335039953
2017-09-17 00:00:00.000000018,468342880.0779079,0.023485994117400488
2017-09-24 00:00:00.000000018,463291920.05048686,0.023232703584892545
2017-10-01 00:00:00.000000019,235670946.1308641,0.011818192802570097
2017-10-08 00:00:00.000000019,395394883.39343643,0.019827870349782516
2017-10-15 00:00:00.000000020,328743817.8210046,0.01648551883652323
2017-10-22 00:00:00.000000020,348715682.5024478,0.017487048092917318
2017-10-29 00:00:00.000000021,266038093.46517617,0.013341014380507285
2017-11-05 00:00:00.000000021,192049752.8797862,0.009630720479048525
2017-11-12 00:00:00.000000022,140717821.81542277,0.007056577725320957
2017-11-19 00:00:00.000000022,127229343.56952342,0.006380170899870383
2017-11-26 00:00:00.000000023,131248252.77885836,0.006581707171828026
2017-12-03 00:00:00.000000023,130033748.40055746,0.00652080341114827
2017-12-10 00:00:00.000000024,107457066.46025047,0.005388650363039013
2017-12-17 00:00:00.000000024,99130929.3187637,0.004971119497846617
2017-12-24 00:00:00.000000025,94783631.27031815,0.004753115508172652
2017-12-31 00:00:00.000000025,129261936.91310321,0.006482099374372741
2018-01-07 00:00:00.000000026,125138707.61828175,0.0062753317622618
2018-01-14 00:00:00.000000026,187649357.61456716,0.009410053822824395
2018-01-21 00:00:00.000000027,284619627.66719675,0.014272822723335804
2018-01-28 00:00:00.000000027,355754256.7130823,0.017840011529616413
2018-02-04 00:00:00.000000028,351423082.38521695,0.01762281609628611
2018-02-11 00:00:00.000000028,351423082.38521695,0.01762281609628611
2018-02-18 00:00:00.000000029,251707542.09078652,0.012622380107211546
2018-02-25 00:00:00.000000029,224555346.30621648,0.011260778730107578
2018-03-04 00:00:00.000000030,227961116.1342389,0.011431567896653354
2018-03-11 00:00:00.000000030,497717363.3700864,0.024959036563753083
2018-03-18 00:00:00.000000031,262199063.86247867,0.013148498532608665
2018-03-25 00:00:00.000000031,290292998.28035975,0.014557325284417577
2018-04-01 00:00:00.000000032,289435329.1382171,0.01451431574315224
2018-04-08 00:00:00.000000032,239478246.73627257,0.01200911753619031
2018-04-15 00:00:00.000000033,337872142.5152427,0.016943277007278244
2018-04-22 00:00:00.000000033,346174524.76976436,0.01735961663596582
2018-04-29 00:00:00.000000034,314785642.10822594,0.015785558088480194
2018-05-06 00:00:00.000000034,297674539.0409441,0.014927487467413928
2018-05-13 00:00:00.000000035,434477919.927404,0.02178776769246064
2018-05-20 00:00:00.000000035,427025907.6890743,0.02141407157571153
2018-05-27 00:00:00.000000036,331020469.69935524,0.016599686116302134
2018-06-03 00:00:00.000000036,336332412.97636205,0.016866064177894515
2018-06-10 00:00:00.000000037,586675093.4132681,0.029420000556936714
2018-06-17 00:00:00.000000037,554921932.9116176,0.027827674565717244
2018-06-24 00:00:00.000000038,513769864.051726,0.02576402144260048
2018-07-01 00:00:00.000000038,587365744.4201119,0.02945463463844813
2018-07-08 00:00:00.000000039,613881845.4883206,0.03078433776877169
2018-07-15 00:00:00.000000039,651340548.4050527,0.03266277964067861
2018-07-22 00:00:00.000000040,1167914062.6082978,0.05856739574963737
2018-07-29 00:00:00.000000040,1128545672.3610005,0.056593188772036375
2018-08-05 00:00:00.000000041,1096085223.2506006,0.05496539437335092
2018-08-12 00:00:00.000000041,862678548.3007962,0.0432607479956346
2018-08-19 00:00:00.000000042,813438383.8134891,0.040791501077017296
2018-08-26 00:00:00.000000042,743374635.4742105,0.037278013734014244
2018-09-02 00:00:00.000000043,581741843.8178875,0.02917261285039679
2018-09-09 00:00:00.000000043,600855229.0746666,0.030131091932281518
2018-09-16 00:00:00.000000044,422881388.90011287,0.021206236359169302
2018-09-23 00:00:00.000000044,299005688.43030584,0.014994240626387392
2018-09-30 00:00:00.000000045,254925284.09765455,0.012783740241120368
2018-10-07 00:00:00.000000045,160350886.51608598,0.008041117176394956
2018-10-14 00:00:00.000000046,94377913.08708034,0.0047327699552237945
2018-10-21 00:00:00.000000046,87064793.05487765,0.004366038867035618
2018-10-28 00:00:00.000000047,88044102.93368001,0.004415148327285848
2018-11-04 00:00:00.000000047,78915312.04249103,0.003957366778148646
2018-11-11 00:00:00.000000048,67611388.80969971,0.0033905088502460784
2018-11-18 00:00:00.000000048,54605671.75013772,0.002738311053831117
2018-11-25 00:00:00.000000049,43305423.74615281,0.002171637427656619
2018-12-02 00:00:00.000000049,29008005.658314664,0.0014546646895440545
2018-12-09 00:00:00.000000050,16683394.68426418,0.0008366223253948466
2018-12-16 00:00:00.000000050,1486678.9503686642,7.455250110135837e-05
2018-12-23 00:00:00.000000051,7017250.970207844,0.0003518941399924964
2018-12-30 00:00:00.000000051,6804286.194078304,0.00034121459367685714
2019-01-06 00:00:00.000000052,27677350.240540303,0.0013879363017676948
2019-01-13 00:00:00.000000052,27677350.240540303,0.0013879363017676948
2019-01-20 00:00:00.000000053,215242074.8365975,0.010793746031942423
2019-01-27 00:00:00.000000053,295706804.82423484,0.01482881148406055
2019-02-03 00:00:00.000000054,400132532.48806834,0.020065449276461884
2019-02-10 00:00:00.000000054,300605952.66517687,0.015074489089650495
2019-02-17 00:00:00.000000055,283477409.3383303,0.014215543891749678
2019-02-24 00:00:00.000000055,461015194.5306585,0.023118532612213874
2019-03-03 00:00:00.000000056,343378134.184824,0.017219386015150277
2019-03-10 00:00:00.000000056,202564094.49973574,0.010157983251556984
2019-03-17 00:00:00.000000057,312128290.948213,0.015652299878807934
2019-03-24 00:00:00.000000057,261685362.36247402,0.013122737939418476
2019-03-31 00:00:00.000000058,260991195.9971964,0.013087927573199829
2019-04-07 00:00:00.000000058,247510362.83445963,0.012411904125795173
2019-04-14 00:00:00.000000059,346663897.84348756,0.01738415723137055
2019-04-21 00:00:00.000000059,346663897.84348756,0.01738415723137055
2019-04-28 00:00:00.000000060,379524190.5469391,0.019032002589884252
2019-05-05 00:00:00.000000060,396008886.31532705,0.019858660759170595
2019-05-12 00:00:00.000000061,360688870.1250646,0.018087467627478267
2019-05-19 00:00:00.000000061,361106510.1886237,0.01810841102705404
2019-05-26 00:00:00.000000062,360559871.2452709,0.018080998719631345
2019-06-02 00:00:00.000000062,432814235.89247817,0.021704338915981787
2019-06-09 00:00:00.000000063,339313286.78589785,0.01701554608043529
2019-06-16 00:00:00.000000063,348892054.8730358,0.01749589263958239
2019-06-23 00:00:00.000000064,341683171.73056215,0.0171343887195292
