Dates,division Flooded Area (m^2),division Fractional flooded Area
2018-09-18 00:00:00.000000044,1727594722.4513135,0.13934625837395268
2018-09-25 00:00:00.000000045,1377993377.8506515,0.11114772392631228
2018-10-02 00:00:00.000000045,1241653420.786644,0.10015066388854048
2018-10-09 00:00:00.000000046,1211474072.5019855,0.09771642441733833
2018-10-16 00:00:00.000000046,1108139720.7426558,0.08938156723582925
2018-10-23 00:00:00.000000047,1001829922.1632413,0.08080671315227991
2018-10-30 00:00:00.000000047,790354563.7332609,0.06374929826640018
2018-11-06 00:00:00.000000048,790354563.7332609,0.06374929826640018
2018-11-13 00:00:00.000000048,567416977.7729601,0.04576735027201757
2018-11-20 00:00:00.000000049,462065985.54983944,0.03726983265894848
2018-11-27 00:00:00.000000049,390504727.1436471,0.03149776501261687
2018-12-04 00:00:00.000000050,93093393.7809434,0.007508830592108408
2018-12-11 00:00:00.000000050,225484846.7927125,0.018187407794349714
2018-12-18 00:00:00.000000051,152648767.79501772,0.012312514249550504
2018-12-25 00:00:00.000000051,116209086.32550082,0.009373321854987642
2019-01-01 00:00:00.000000052,463596.9381927491,3.739331794155833e-05
2019-01-08 00:00:00.000000052,0.0,0.0
2019-01-15 00:00:00.000000053,,
2019-01-22 00:00:00.000000053,18263539.651632395,0.0014731209131666112
2019-01-29 00:00:00.000000054,18263539.651632395,0.0014731209131666112
2019-02-05 00:00:00.000000054,22897988.588679597,0.0018469314548464
2019-02-12 00:00:00.000000055,29986188.494929776,0.0024186593738464534
2019-02-19 00:00:00.000000055,35935093.196707875,0.0028984927519200856
2019-02-26 00:00:00.000000056,34290529.64370147,0.0027658437140459413
2019-03-05 00:00:00.000000056,22299528.44282735,0.001798660190164535
2019-03-12 00:00:00.000000057,28601601.109542128,0.0023069797831194215
2019-03-19 00:00:00.000000057,31766943.457729507,0.0025622934900672405
2019-03-26 00:00:00.000000058,24221917.841128748,0.0019537184143590134
2019-04-02 00:00:00.000000058,170067397.72134995,0.01371748549349534
2019-04-09 00:00:00.000000059,170067397.72134995,0.01371748549349534
2019-04-16 00:00:00.000000059,149393494.49401766,0.012049946791694792
2019-04-23 00:00:00.000000060,26837539.711274628,0.0021646921550108407
2019-04-30 00:00:00.000000060,224130343.9594767,0.01807815479692187
2019-05-07 00:00:00.000000061,378885287.49704206,0.030560551314221817
2019-05-14 00:00:00.000000061,556332683.7056785,0.04487330094151216
2019-05-21 00:00:00.000000062,993533715.2464956,0.08013754845900956
2019-05-28 00:00:00.000000062,1294542822.1123214,0.10441667609996595
2019-06-04 00:00:00.000000063,1021497663.2713944,0.08239309570975843
2019-06-11 00:00:00.000000063,1246266463.8373067,0.10052274785040609
2019-06-18 00:00:00.000000064,1206860665.3222313,0.09734431108514308
2019-06-25 00:00:00.000000064,1782934750.1159928,0.14380993593279714
2019-07-02 00:00:00.000000065,2101506139.7685902,0.16950562173003772
2019-07-09 00:00:00.000000065,2794709488.9184985,0.2254187891766665
2019-07-16 00:00:00.000000066,4011179173.5638666,0.32353815523964735
2019-07-23 00:00:00.000000066,2747670686.1605983,0.22162468105771876
2019-07-30 00:00:00.000000067,3033584343.450246,0.24468622312170119
2019-08-06 00:00:00.000000067,2405436867.5863047,0.19402040472623563
2019-08-13 00:00:00.000000068,1687960223.955387,0.13614937487103318
2019-08-20 00:00:00.000000068,1955970850.419257,0.1577668743440624
2019-08-27 00:00:00.000000069,1804753226.782772,0.14556979491327673
2019-09-03 00:00:00.000000069,1540592690.816685,0.12426284032574351
2019-09-10 00:00:00.000000070,1812093512.5325313,0.14616185585287794
2019-09-17 00:00:00.000000070,1508521229.8413658,0.12167598472273741
2019-09-24 00:00:00.000000071,1594640581.7242608,0.12862229527955807
2019-10-01 00:00:00.000000071,1565497958.3597383,0.12627167712110166
2019-10-08 00:00:00.000000072,1565497958.3597383,0.12627167712110166
2019-10-15 00:00:00.000000072,1326955351.3923438,0.10703104196998822
2019-10-22 00:00:00.000000073,1132299237.9485831,0.09133025247028649
2019-10-29 00:00:00.000000073,1481002111.5856326,0.11945631704671808
2019-11-05 00:00:00.000000074,990108949.0117519,0.07986130985141539
2019-11-12 00:00:00.000000074,1098890154.1863918,0.0886355053994239
2019-11-19 00:00:00.000000075,823004759.9297085,0.06638283413915094
2019-11-26 00:00:00.000000075,710222051.7372735,0.057285880906046784
2019-12-03 00:00:00.000000076,607812323.0470995,0.04902560300138935
2019-12-10 00:00:00.000000076,503065844.0335865,0.0405768448877571
2019-12-17 00:00:00.000000077,443381687.5080207,0.035762773747135566
2019-12-24 00:00:00.000000077,333709594.96798646,0.0269167200142258
2019-12-31 00:00:00.000000078,333709594.96798646,0.0269167200142258
2020-01-07 00:00:00.000000078,231425111.5848412,0.018666544284972435
2020-01-14 00:00:00.000000079,162832520.00922453,0.013133926672739453
2020-01-21 00:00:00.000000079,151905402.2412925,0.012252555043164002
2020-01-28 00:00:00.000000080,117137128.58240096,0.009448176920490771
2020-02-04 00:00:00.000000080,143250394.70246637,0.011554449809881915
2020-02-11 00:00:00.000000081,125456439.99172027,0.010119205201644282
2020-02-18 00:00:00.000000081,97098015.71875937,0.007831839846527237
2020-02-25 00:00:00.000000082,89692862.50980647,0.007234546755188487
2020-03-03 00:00:00.000000082,89692862.50980647,0.007234546755188487
2020-03-10 00:00:00.000000083,135365473.34046632,0.010918459044751222
2020-03-17 00:00:00.000000083,161057809.0465073,0.012990780060205823
2020-03-24 00:00:00.000000084,161057809.0465073,0.012990780060205823
2020-03-31 00:00:00.000000084,262130410.47268057,0.02114320646544219
2020-04-07 00:00:00.000000085,237090402.457128,0.019123501623052937
2020-04-14 00:00:00.000000085,72503036.1701846,0.005848030605656877
2020-04-21 00:00:00.000000086,48865916.668505855,0.003941481506789885
2020-04-28 00:00:00.000000086,108171533.78091182,0.008725019994014527
2020-05-05 00:00:00.000000087,59472870.32168005,0.004797028982773453
2020-05-12 00:00:00.000000087,61370976.263824336,0.004950128524927574
2020-05-19 00:00:00.000000088,536555246.96755457,0.04327807043179243
2020-05-26 00:00:00.000000088,1785557925.3369708,0.14402151892002918
2020-06-02 00:00:00.000000089,1590433379.1647751,0.12828294605183307
2020-06-09 00:00:00.000000089,1236377472.061294,0.09972511054278403
2020-06-16 00:00:00.000000090,1597708476.3710058,0.12886974894131897
2020-06-23 00:00:00.000000090,1630217789.0181036,0.13149192127190723
2020-06-30 00:00:00.000000091,2444547057.800421,0.19717499798807303
2020-07-07 00:00:00.000000091,2633079432.7505503,0.21238185217108352
2020-07-14 00:00:00.000000092,4041039515.082319,0.3259466639079655
2020-07-21 00:00:00.000000092,4091868792.0058007,0.33004650831191845
2020-07-28 00:00:00.000000093,2983184296.6643567,0.24062100004002804
2020-08-04 00:00:00.000000093,2559598641.6923594,0.206454956723181
2020-08-11 00:00:00.000000094,1814550876.5015516,0.14636006465155965
2020-08-18 00:00:00.000000094,1814550876.5015516,0.14636006465155965
2020-08-25 00:00:00.000000095,1965033954.525346,0.1584978962845816
2020-09-01 00:00:00.000000095,2049284611.5755324,0.16529347957325502
2020-09-08 00:00:00.000000096,2049284611.5755324,0.16529347957325502
2020-09-15 00:00:00.000000096,2188083899.1324253,0.1764889070277797
2020-09-22 00:00:00.000000097,1866046837.819853,0.15051368322761854
2020-09-29 00:00:00.000000097,2026783724.1731465,0.16347857794796689
2020-10-06 00:00:00.000000098,1556184104.5510426,0.12552042993192167
2020-10-13 00:00:00.000000098,1833784817.587234,0.14791145728389643
2020-10-20 00:00:00.000000099,1778931254.8114064,0.14348701755161558
